start_time,personId,dwell_time,end_time,FPS,
11-23-2022-11-56-02,18,296 Sec,11-23-2022-11-56-03,FPS: 1.27,
11-23-2022-11-56-03,18,296 Sec,11-23-2022-11-56-04,FPS: 1.27,
11-23-2022-11-56-04,18,297 Sec,11-23-2022-11-56-05,FPS: 1.27,
11-23-2022-11-56-05,18,298 Sec,11-23-2022-11-56-05,FPS: 1.27,
11-23-2022-11-56-05,18,299 Sec,11-23-2022-11-56-06,FPS: 1.27,
11-23-2022-11-56-06,18,300 Sec,11-23-2022-11-56-07,FPS: 1.27,
11-23-2022-11-56-07,18,300 Sec,11-23-2022-11-56-08,FPS: 1.27,
11-23-2022-11-56-08,18,301 Sec,11-23-2022-11-56-08,FPS: 1.27,
11-23-2022-11-56-08,18,302 Sec,11-23-2022-11-56-09,FPS: 1.28,
11-23-2022-11-56-09,18,302 Sec,11-23-2022-11-56-10,FPS: 1.27,
11-23-2022-11-56-10,18,303 Sec,11-23-2022-11-56-10,FPS: 1.27,
11-23-2022-11-56-10,18,304 Sec,11-23-2022-11-56-11,FPS: 1.28,
11-23-2022-11-56-11,18,304 Sec,11-23-2022-11-56-12,FPS: 1.28,
11-23-2022-11-56-12,18,305 Sec,11-23-2022-11-56-12,FPS: 1.28,
11-23-2022-11-56-12,18,306 Sec,11-23-2022-11-56-13,FPS: 1.28,
11-23-2022-11-56-13,18,306 Sec,11-23-2022-11-56-14,FPS: 1.28,
11-23-2022-11-56-14,18,307 Sec,11-23-2022-11-56-14,FPS: 1.28,
11-23-2022-11-56-14,18,308 Sec,11-23-2022-11-56-15,FPS: 1.28,
11-23-2022-11-56-15,18,308 Sec,11-23-2022-11-56-16,FPS: 1.28,
11-23-2022-11-56-16,18,309 Sec,11-23-2022-11-56-16,FPS: 1.28,
11-23-2022-11-56-16,18,310 Sec,11-23-2022-11-56-17,FPS: 1.28,
11-23-2022-11-56-17,18,310 Sec,11-23-2022-11-56-18,FPS: 1.28,
11-23-2022-11-56-18,18,311 Sec,11-23-2022-11-56-18,FPS: 1.28,
11-23-2022-11-56-18,18,312 Sec,11-23-2022-11-56-19,FPS: 1.28,
11-23-2022-11-56-19,18,312 Sec,11-23-2022-11-56-20,FPS: 1.28,
11-23-2022-11-56-20,18,313 Sec,11-23-2022-11-56-20,FPS: 1.28,
11-23-2022-11-56-20,18,314 Sec,11-23-2022-11-56-21,FPS: 1.28,
11-23-2022-11-56-21,18,314 Sec,11-23-2022-11-56-22,FPS: 1.28,
11-23-2022-11-56-22,18,315 Sec,11-23-2022-11-56-22,FPS: 1.28,
11-23-2022-11-56-22,18,316 Sec,11-23-2022-11-56-23,FPS: 1.28,
11-23-2022-11-56-23,18,316 Sec,11-23-2022-11-56-24,FPS: 1.28,
11-23-2022-11-56-24,18,317 Sec,11-23-2022-11-56-24,FPS: 1.28,
11-23-2022-11-56-24,18,318 Sec,11-23-2022-11-56-25,FPS: 1.28,
11-23-2022-11-56-25,18,318 Sec,11-23-2022-11-56-26,FPS: 1.28,
11-23-2022-11-56-26,18,319 Sec,11-23-2022-11-56-26,FPS: 1.28,
11-23-2022-11-56-26,18,320 Sec,11-23-2022-11-56-27,FPS: 1.28,
11-23-2022-11-56-27,18,320 Sec,11-23-2022-11-56-28,FPS: 1.28,
11-23-2022-11-56-28,18,321 Sec,11-23-2022-11-56-29,FPS: 1.28,
11-23-2022-11-56-29,18,322 Sec,11-23-2022-11-56-29,FPS: 1.28,
11-23-2022-11-56-29,18,323 Sec,11-23-2022-11-56-30,FPS: 1.28,
11-23-2022-11-56-30,18,323 Sec,11-23-2022-11-56-31,FPS: 1.28,
11-23-2022-11-56-31,18,324 Sec,11-23-2022-11-56-31,FPS: 1.28,
11-23-2022-11-56-31,18,325 Sec,11-23-2022-11-56-32,FPS: 1.28,
11-23-2022-11-56-32,18,326 Sec,11-23-2022-11-56-33,FPS: 1.28,
11-23-2022-11-56-33,18,326 Sec,11-23-2022-11-56-34,FPS: 1.28,
11-23-2022-11-56-34,18,327 Sec,11-23-2022-11-56-34,FPS: 1.28,
11-23-2022-11-56-34,18,328 Sec,11-23-2022-11-56-35,FPS: 1.28,
11-23-2022-11-56-35,18,328 Sec,11-23-2022-11-56-36,FPS: 1.28,
11-23-2022-11-56-36,18,329 Sec,11-23-2022-11-56-36,FPS: 1.28,
11-23-2022-11-56-36,18,330 Sec,11-23-2022-11-56-37,FPS: 1.28,
11-23-2022-11-56-37,18,331 Sec,11-23-2022-11-56-38,FPS: 1.28,
11-23-2022-11-56-38,18,331 Sec,11-23-2022-11-56-39,FPS: 1.28,
11-23-2022-11-56-39,18,332 Sec,11-23-2022-11-56-39,FPS: 1.28,
11-23-2022-11-56-39,18,333 Sec,11-23-2022-11-56-40,FPS: 1.28,
11-23-2022-11-56-40,18,333 Sec,11-23-2022-11-56-41,FPS: 1.28,
11-23-2022-11-56-41,18,334 Sec,11-23-2022-11-56-41,FPS: 1.28,
11-23-2022-11-56-41,18,335 Sec,11-23-2022-11-56-42,FPS: 1.28,
11-23-2022-11-56-42,18,335 Sec,11-23-2022-11-56-43,FPS: 1.28,
11-23-2022-11-56-43,18,336 Sec,11-23-2022-11-56-43,FPS: 1.28,
11-23-2022-11-56-43,18,337 Sec,11-23-2022-11-56-44,FPS: 1.28,
11-23-2022-11-56-44,18,337 Sec,11-23-2022-11-56-45,FPS: 1.28,
11-23-2022-11-56-45,18,338 Sec,11-23-2022-11-56-45,FPS: 1.28,
11-23-2022-11-56-45,18,339 Sec,11-23-2022-11-56-46,FPS: 1.28,
11-23-2022-11-56-46,18,340 Sec,11-23-2022-11-56-47,FPS: 1.28,
11-23-2022-11-56-47,18,340 Sec,11-23-2022-11-56-48,FPS: 1.28,
11-23-2022-11-56-48,18,341 Sec,11-23-2022-11-56-48,FPS: 1.28,
11-23-2022-11-56-48,18,342 Sec,11-23-2022-11-56-49,FPS: 1.28,
11-23-2022-11-56-49,18,343 Sec,11-23-2022-11-56-50,FPS: 1.28,
11-23-2022-11-56-50,18,343 Sec,11-23-2022-11-56-51,FPS: 1.28,
11-23-2022-11-56-51,18,344 Sec,11-23-2022-11-56-51,FPS: 1.28,
11-23-2022-11-56-51,18,345 Sec,11-23-2022-11-56-52,FPS: 1.28,
11-23-2022-11-56-52,18,345 Sec,11-23-2022-11-56-53,FPS: 1.28,
11-23-2022-11-56-53,18,346 Sec,11-23-2022-11-56-53,FPS: 1.28,
11-23-2022-11-56-53,18,347 Sec,11-23-2022-11-56-54,FPS: 1.28,
11-23-2022-11-56-54,18,348 Sec,11-23-2022-11-56-55,FPS: 1.28,
11-23-2022-11-56-55,18,348 Sec,11-23-2022-11-56-56,FPS: 1.28,
11-23-2022-11-56-56,18,349 Sec,11-23-2022-11-56-56,FPS: 1.28,
11-23-2022-11-56-56,18,350 Sec,11-23-2022-11-56-57,FPS: 1.28,
11-23-2022-11-56-57,18,350 Sec,11-23-2022-11-56-58,FPS: 1.28,
11-23-2022-11-56-58,18,351 Sec,11-23-2022-11-56-58,FPS: 1.28,
11-23-2022-11-56-58,18,352 Sec,11-23-2022-11-56-59,FPS: 1.28,
11-23-2022-11-56-59,18,352 Sec,11-23-2022-11-57-00,FPS: 1.28,
11-23-2022-11-57-00,18,353 Sec,11-23-2022-11-57-00,FPS: 1.28,
11-23-2022-11-57-00,18,354 Sec,11-23-2022-11-57-01,FPS: 1.28,
11-23-2022-11-57-01,18,354 Sec,11-23-2022-11-57-02,FPS: 1.28,
11-23-2022-11-57-02,18,355 Sec,11-23-2022-11-57-02,FPS: 1.28,
11-23-2022-11-57-02,18,356 Sec,11-23-2022-11-57-03,FPS: 1.28,
11-23-2022-11-57-03,18,356 Sec,11-23-2022-11-57-04,FPS: 1.28,
11-23-2022-11-57-04,18,357 Sec,11-23-2022-11-57-04,FPS: 1.28,
11-23-2022-11-57-04,18,358 Sec,11-23-2022-11-57-05,FPS: 1.28,
11-23-2022-11-57-05,18,359 Sec,11-23-2022-11-57-06,FPS: 1.28,
11-23-2022-11-57-06,18,359 Sec,11-23-2022-11-57-07,FPS: 1.28,
11-23-2022-11-57-07,18,360 Sec,11-23-2022-11-57-07,FPS: 1.28,
11-23-2022-11-57-07,18,361 Sec,11-23-2022-11-57-08,FPS: 1.28,
11-23-2022-11-57-08,18,361 Sec,11-23-2022-11-57-09,FPS: 1.28,
11-23-2022-11-57-09,18,362 Sec,11-23-2022-11-57-09,FPS: 1.28,
11-23-2022-11-57-09,18,363 Sec,11-23-2022-11-57-10,FPS: 1.28,
11-23-2022-11-57-10,18,363 Sec,11-23-2022-11-57-11,FPS: 1.28,
11-23-2022-11-57-11,18,364 Sec,11-23-2022-11-57-11,FPS: 1.28,
11-23-2022-11-57-11,18,365 Sec,11-23-2022-11-57-12,FPS: 1.28,
11-23-2022-11-57-12,18,365 Sec,11-23-2022-11-57-13,FPS: 1.28,
11-23-2022-11-57-13,18,366 Sec,11-23-2022-11-57-13,FPS: 1.28,
11-23-2022-11-57-13,18,367 Sec,11-23-2022-11-57-14,FPS: 1.28,
11-23-2022-11-57-14,18,368 Sec,11-23-2022-11-57-15,FPS: 1.28,
11-23-2022-11-57-15,18,368 Sec,11-23-2022-11-57-16,FPS: 1.28,
11-23-2022-11-57-16,18,369 Sec,11-23-2022-11-57-16,FPS: 1.28,
11-23-2022-11-57-16,18,370 Sec,11-23-2022-11-57-17,FPS: 1.28,
11-23-2022-11-57-17,18,370 Sec,11-23-2022-11-57-18,FPS: 1.28,
11-23-2022-11-57-18,18,371 Sec,11-23-2022-11-57-18,FPS: 1.28,
11-23-2022-11-57-18,18,372 Sec,11-23-2022-11-57-19,FPS: 1.28,
11-23-2022-11-57-19,18,373 Sec,11-23-2022-11-57-20,FPS: 1.28,
11-23-2022-11-57-20,18,373 Sec,11-23-2022-11-57-21,FPS: 1.28,
11-23-2022-11-57-21,18,374 Sec,11-23-2022-11-57-21,FPS: 1.28,
11-23-2022-11-57-22,18,375 Sec,11-23-2022-11-57-22,FPS: 1.28,
11-23-2022-11-57-22,18,376 Sec,11-23-2022-11-57-23,FPS: 1.28,
11-23-2022-11-57-23,18,376 Sec,11-23-2022-11-57-24,FPS: 1.28,
11-23-2022-11-57-24,18,377 Sec,11-23-2022-11-57-24,FPS: 1.28,
11-23-2022-11-57-24,18,378 Sec,11-23-2022-11-57-25,FPS: 1.28,
11-23-2022-11-57-25,18,378 Sec,11-23-2022-11-57-26,FPS: 1.28,
11-23-2022-11-57-26,18,379 Sec,11-23-2022-11-57-27,FPS: 1.28,
11-23-2022-11-57-27,18,380 Sec,11-23-2022-11-57-27,FPS: 1.28,
11-23-2022-11-57-27,18,381 Sec,11-23-2022-11-57-28,FPS: 1.28,
11-23-2022-11-57-28,18,381 Sec,11-23-2022-11-57-29,FPS: 1.28,
11-23-2022-11-57-29,18,382 Sec,11-23-2022-11-57-29,FPS: 1.28,
11-23-2022-11-57-29,18,383 Sec,11-23-2022-11-57-30,FPS: 1.28,
11-23-2022-11-57-30,18,383 Sec,11-23-2022-11-57-31,FPS: 1.28,
11-23-2022-11-57-31,18,384 Sec,11-23-2022-11-57-32,FPS: 1.28,
11-23-2022-11-57-32,18,385 Sec,11-23-2022-11-57-32,FPS: 1.28,
11-23-2022-11-57-32,18,386 Sec,11-23-2022-11-57-33,FPS: 1.28,
11-23-2022-11-57-33,18,386 Sec,11-23-2022-11-57-34,FPS: 1.28,
11-23-2022-11-57-34,18,387 Sec,11-23-2022-11-57-34,FPS: 1.28,
11-23-2022-11-57-34,18,388 Sec,11-23-2022-11-57-35,FPS: 1.28,
11-23-2022-11-57-35,18,388 Sec,11-23-2022-11-57-36,FPS: 1.28,
11-23-2022-11-57-36,18,389 Sec,11-23-2022-11-57-36,FPS: 1.28,
11-23-2022-11-57-36,18,390 Sec,11-23-2022-11-57-37,FPS: 1.28,
11-23-2022-11-57-37,18,391 Sec,11-23-2022-11-57-38,FPS: 1.28,
11-23-2022-11-57-38,18,391 Sec,11-23-2022-11-57-39,FPS: 1.28,
11-23-2022-11-57-39,18,392 Sec,11-23-2022-11-57-39,FPS: 1.28,
11-23-2022-11-57-39,18,393 Sec,11-23-2022-11-57-40,FPS: 1.28,
11-23-2022-11-57-40,18,394 Sec,11-23-2022-11-57-41,FPS: 1.28,
11-23-2022-11-57-41,18,394 Sec,11-23-2022-11-57-42,FPS: 1.28,
11-23-2022-11-57-42,18,395 Sec,11-23-2022-11-57-42,FPS: 1.28,
11-23-2022-11-57-42,18,396 Sec,11-23-2022-11-57-43,FPS: 1.28,
11-23-2022-11-57-43,18,396 Sec,11-23-2022-11-57-44,FPS: 1.28,
11-23-2022-11-57-44,18,397 Sec,11-23-2022-11-57-44,FPS: 1.28,
11-23-2022-11-57-44,18,398 Sec,11-23-2022-11-57-45,FPS: 1.28,
11-23-2022-11-57-45,18,398 Sec,11-23-2022-11-57-46,FPS: 1.28,
11-23-2022-11-57-46,18,399 Sec,11-23-2022-11-57-46,FPS: 1.28,
11-23-2022-11-57-46,18,400 Sec,11-23-2022-11-57-47,FPS: 1.28,
11-23-2022-11-57-47,18,400 Sec,11-23-2022-11-57-48,FPS: 1.28,
11-23-2022-11-57-48,18,401 Sec,11-23-2022-11-57-49,FPS: 1.28,
11-23-2022-11-57-49,18,402 Sec,11-23-2022-11-57-49,FPS: 1.28,
11-23-2022-11-57-49,18,403 Sec,11-23-2022-11-57-50,FPS: 1.28,
11-23-2022-11-57-50,18,403 Sec,11-23-2022-11-57-51,FPS: 1.28,
11-23-2022-11-57-51,18,404 Sec,11-23-2022-11-57-51,FPS: 1.28,
11-23-2022-11-57-51,18,405 Sec,11-23-2022-11-57-52,FPS: 1.28,
11-23-2022-11-57-52,18,405 Sec,11-23-2022-11-57-53,FPS: 1.28,
11-23-2022-11-57-53,18,406 Sec,11-23-2022-11-57-53,FPS: 1.28,
11-23-2022-11-57-53,18,407 Sec,11-23-2022-11-57-54,FPS: 1.28,
11-23-2022-11-57-54,18,408 Sec,11-23-2022-11-57-55,FPS: 1.28,
11-23-2022-11-57-55,18,408 Sec,11-23-2022-11-57-56,FPS: 1.28,
11-23-2022-11-57-56,18,409 Sec,11-23-2022-11-57-56,FPS: 1.28,
11-23-2022-11-57-56,18,410 Sec,11-23-2022-11-57-57,FPS: 1.28,
11-23-2022-11-57-57,18,411 Sec,11-23-2022-11-57-58,FPS: 1.28,
11-23-2022-11-57-58,18,411 Sec,11-23-2022-11-57-59,FPS: 1.28,
11-23-2022-11-57-59,18,412 Sec,11-23-2022-11-57-59,FPS: 1.28,
11-23-2022-11-57-59,18,413 Sec,11-23-2022-11-58-00,FPS: 1.28,
11-23-2022-11-58-00,18,413 Sec,11-23-2022-11-58-01,FPS: 1.28,
11-23-2022-11-58-01,18,414 Sec,11-23-2022-11-58-01,FPS: 1.28,
11-23-2022-11-58-01,18,415 Sec,11-23-2022-11-58-02,FPS: 1.28,
11-23-2022-11-58-02,18,415 Sec,11-23-2022-11-58-03,FPS: 1.28,
11-23-2022-11-58-03,18,416 Sec,11-23-2022-11-58-03,FPS: 1.28,
11-23-2022-11-58-03,18,417 Sec,11-23-2022-11-58-04,FPS: 1.28,
11-23-2022-11-58-04,18,418 Sec,11-23-2022-11-58-05,FPS: 1.28,
11-23-2022-11-58-05,18,418 Sec,11-23-2022-11-58-06,FPS: 1.28,
11-23-2022-11-58-06,18,419 Sec,11-23-2022-11-58-06,FPS: 1.28,
11-23-2022-11-58-06,18,420 Sec,11-23-2022-11-58-07,FPS: 1.28,
11-23-2022-11-58-07,18,420 Sec,11-23-2022-11-58-08,FPS: 1.28,
11-23-2022-11-58-08,18,421 Sec,11-23-2022-11-58-08,FPS: 1.28,
11-23-2022-11-58-08,18,422 Sec,11-23-2022-11-58-09,FPS: 1.28,
11-23-2022-11-58-09,18,422 Sec,11-23-2022-11-58-10,FPS: 1.28,
11-23-2022-11-58-10,18,423 Sec,11-23-2022-11-58-10,FPS: 1.28,
11-23-2022-11-58-10,18,424 Sec,11-23-2022-11-58-11,FPS: 1.28,
11-23-2022-11-58-11,18,424 Sec,11-23-2022-11-58-12,FPS: 1.28,
11-23-2022-11-58-12,18,425 Sec,11-23-2022-11-58-12,FPS: 1.28,
11-23-2022-11-58-12,18,426 Sec,11-23-2022-11-58-13,FPS: 1.28,
11-23-2022-11-58-13,18,426 Sec,11-23-2022-11-58-14,FPS: 1.28,
11-23-2022-11-58-14,18,427 Sec,11-23-2022-11-58-14,FPS: 1.28,
11-23-2022-11-58-14,18,428 Sec,11-23-2022-11-58-15,FPS: 1.28,
11-23-2022-11-58-15,18,428 Sec,11-23-2022-11-58-16,FPS: 1.28,
11-23-2022-11-58-16,18,429 Sec,11-23-2022-11-58-16,FPS: 1.28,
11-23-2022-11-58-16,18,430 Sec,11-23-2022-11-58-17,FPS: 1.28,
11-23-2022-11-58-17,18,430 Sec,11-23-2022-11-58-18,FPS: 1.28,
11-23-2022-11-58-18,18,431 Sec,11-23-2022-11-58-19,FPS: 1.28,
11-23-2022-11-58-19,18,432 Sec,11-23-2022-11-58-19,FPS: 1.28,
11-23-2022-11-58-19,18,433 Sec,11-23-2022-11-58-20,FPS: 1.28,
11-23-2022-11-58-20,18,433 Sec,11-23-2022-11-58-21,FPS: 1.28,
11-23-2022-11-58-21,18,434 Sec,11-23-2022-11-58-21,FPS: 1.28,
11-23-2022-11-58-21,18,435 Sec,11-23-2022-11-58-22,FPS: 1.28,
11-23-2022-11-58-22,18,435 Sec,11-23-2022-11-58-23,FPS: 1.28,
11-23-2022-11-58-23,18,436 Sec,11-23-2022-11-58-23,FPS: 1.28,
11-23-2022-11-58-23,18,437 Sec,11-23-2022-11-58-24,FPS: 1.28,
11-23-2022-11-58-24,18,437 Sec,11-23-2022-11-58-25,FPS: 1.28,
11-23-2022-11-58-25,18,438 Sec,11-23-2022-11-58-25,FPS: 1.28,
11-23-2022-11-58-25,18,439 Sec,11-23-2022-11-58-26,FPS: 1.28,
11-23-2022-11-58-26,18,439 Sec,11-23-2022-11-58-27,FPS: 1.28,
11-23-2022-11-58-27,18,440 Sec,11-23-2022-11-58-27,FPS: 1.28,
11-23-2022-11-58-27,18,441 Sec,11-23-2022-11-58-28,FPS: 1.28,
11-23-2022-11-58-28,18,441 Sec,11-23-2022-11-58-29,FPS: 1.28,
11-23-2022-11-58-29,18,442 Sec,11-23-2022-11-58-29,FPS: 1.28,
11-23-2022-11-58-29,18,443 Sec,11-23-2022-11-58-30,FPS: 1.29,
11-23-2022-11-58-30,18,443 Sec,11-23-2022-11-58-31,FPS: 1.29,
11-23-2022-11-58-31,18,444 Sec,11-23-2022-11-58-31,FPS: 1.28,
11-23-2022-11-58-31,18,445 Sec,11-23-2022-11-58-32,FPS: 1.29,
11-23-2022-11-58-32,18,445 Sec,11-23-2022-11-58-33,FPS: 1.29,
11-23-2022-11-58-33,18,446 Sec,11-23-2022-11-58-33,FPS: 1.29,
11-23-2022-11-58-33,18,447 Sec,11-23-2022-11-58-34,FPS: 1.29,
11-23-2022-11-58-34,18,447 Sec,11-23-2022-11-58-35,FPS: 1.29,
11-23-2022-11-58-35,18,448 Sec,11-23-2022-11-58-35,FPS: 1.29,
11-23-2022-11-58-35,18,449 Sec,11-23-2022-11-58-36,FPS: 1.29,
11-23-2022-11-58-36,18,449 Sec,11-23-2022-11-58-37,FPS: 1.29,
11-23-2022-11-58-37,18,450 Sec,11-23-2022-11-58-37,FPS: 1.29,
11-23-2022-11-58-37,18,451 Sec,11-23-2022-11-58-38,FPS: 1.29,
11-23-2022-11-58-38,18,452 Sec,11-23-2022-11-58-39,FPS: 1.29,
11-23-2022-11-58-39,18,452 Sec,11-23-2022-11-58-40,FPS: 1.29,
11-23-2022-11-58-40,18,453 Sec,11-23-2022-11-58-40,FPS: 1.29,
11-23-2022-11-58-40,18,454 Sec,11-23-2022-11-58-41,FPS: 1.29,
11-23-2022-11-58-41,18,454 Sec,11-23-2022-11-58-42,FPS: 1.29,
11-23-2022-11-58-42,18,455 Sec,11-23-2022-11-58-42,FPS: 1.29,
11-23-2022-11-58-42,18,456 Sec,11-23-2022-11-58-43,FPS: 1.29,
11-23-2022-11-58-43,18,456 Sec,11-23-2022-11-58-44,FPS: 1.29,
11-23-2022-11-58-44,18,457 Sec,11-23-2022-11-58-44,FPS: 1.29,
11-23-2022-11-58-44,18,458 Sec,11-23-2022-11-58-45,FPS: 1.29,
11-23-2022-11-58-45,18,459 Sec,11-23-2022-11-58-46,FPS: 1.29,
11-23-2022-11-58-46,18,459 Sec,11-23-2022-11-58-47,FPS: 1.29,
11-23-2022-11-58-47,18,460 Sec,11-23-2022-11-58-47,FPS: 1.29,
11-23-2022-11-58-47,18,461 Sec,11-23-2022-11-58-48,FPS: 1.29,
11-23-2022-11-58-48,18,461 Sec,11-23-2022-11-58-49,FPS: 1.29,
11-23-2022-11-58-49,18,462 Sec,11-23-2022-11-58-49,FPS: 1.29,
11-23-2022-11-58-49,18,463 Sec,11-23-2022-11-58-50,FPS: 1.29,
11-23-2022-11-58-50,18,464 Sec,11-23-2022-11-58-51,FPS: 1.29,
11-23-2022-11-58-51,18,464 Sec,11-23-2022-11-58-51,FPS: 1.29,
11-23-2022-11-58-51,18,465 Sec,11-23-2022-11-58-52,FPS: 1.29,
11-23-2022-11-58-52,18,466 Sec,11-23-2022-11-58-53,FPS: 1.29,
11-23-2022-11-58-53,18,466 Sec,11-23-2022-11-58-54,FPS: 1.29,
11-23-2022-11-58-54,18,467 Sec,11-23-2022-11-58-54,FPS: 1.29,
11-23-2022-11-58-54,18,468 Sec,11-23-2022-11-58-55,FPS: 1.29,
11-23-2022-11-58-55,18,468 Sec,11-23-2022-11-58-56,FPS: 1.29,
11-23-2022-11-58-56,18,469 Sec,11-23-2022-11-58-56,FPS: 1.29,
11-23-2022-11-58-56,18,470 Sec,11-23-2022-11-58-57,FPS: 1.29,
11-23-2022-11-58-57,18,470 Sec,11-23-2022-11-58-58,FPS: 1.29,
11-23-2022-11-58-58,18,471 Sec,11-23-2022-11-58-59,FPS: 1.29,
11-23-2022-11-58-59,18,472 Sec,11-23-2022-11-58-59,FPS: 1.29,
11-23-2022-11-58-59,18,473 Sec,11-23-2022-11-59-00,FPS: 1.29,
11-23-2022-11-59-00,18,474 Sec,11-23-2022-11-59-01,FPS: 1.29,
11-23-2022-11-59-01,18,474 Sec,11-23-2022-11-59-02,FPS: 1.29,
11-23-2022-11-59-02,18,475 Sec,11-23-2022-11-59-02,FPS: 1.29,
11-23-2022-11-59-02,18,476 Sec,11-23-2022-11-59-03,FPS: 1.29,
11-23-2022-11-59-03,18,477 Sec,11-23-2022-11-59-04,FPS: 1.29,
11-23-2022-11-59-04,18,477 Sec,11-23-2022-11-59-04,FPS: 1.29,
11-23-2022-11-59-04,18,478 Sec,11-23-2022-11-59-05,FPS: 1.29,
11-23-2022-11-59-05,18,479 Sec,11-23-2022-11-59-06,FPS: 1.29,
11-23-2022-11-59-06,18,479 Sec,11-23-2022-11-59-07,FPS: 1.29,
11-23-2022-11-59-07,18,480 Sec,11-23-2022-11-59-07,FPS: 1.29,
11-23-2022-11-59-07,18,481 Sec,11-23-2022-11-59-08,FPS: 1.29,
11-23-2022-11-59-08,18,481 Sec,11-23-2022-11-59-09,FPS: 1.29,
11-23-2022-11-59-09,18,482 Sec,11-23-2022-11-59-09,FPS: 1.29,
11-23-2022-11-59-09,18,483 Sec,11-23-2022-11-59-10,FPS: 1.29,
11-23-2022-11-59-10,18,483 Sec,11-23-2022-11-59-11,FPS: 1.29,
11-23-2022-11-59-11,18,484 Sec,11-23-2022-11-59-11,FPS: 1.29,
11-23-2022-11-59-11,18,485 Sec,11-23-2022-11-59-12,FPS: 1.29,
11-23-2022-11-59-12,18,485 Sec,11-23-2022-11-59-13,FPS: 1.29,
11-23-2022-11-59-13,18,486 Sec,11-23-2022-11-59-13,FPS: 1.29,
11-23-2022-11-59-13,18,487 Sec,11-23-2022-11-59-14,FPS: 1.29,
11-23-2022-11-59-14,18,487 Sec,11-23-2022-11-59-15,FPS: 1.29,
11-23-2022-11-59-15,18,488 Sec,11-23-2022-11-59-15,FPS: 1.29,
11-23-2022-11-59-15,18,489 Sec,11-23-2022-11-59-16,FPS: 1.29,
11-23-2022-11-59-16,18,489 Sec,11-23-2022-11-59-17,FPS: 1.29,
11-23-2022-11-59-17,18,490 Sec,11-23-2022-11-59-17,FPS: 1.29,
11-23-2022-11-59-17,18,491 Sec,11-23-2022-11-59-18,FPS: 1.29,
11-23-2022-11-59-18,18,491 Sec,11-23-2022-11-59-19,FPS: 1.29,
11-23-2022-11-59-19,18,492 Sec,11-23-2022-11-59-20,FPS: 1.29,
11-23-2022-11-59-20,18,493 Sec,11-23-2022-11-59-20,FPS: 1.29,
11-23-2022-11-59-20,18,494 Sec,11-23-2022-11-59-21,FPS: 1.29,
11-23-2022-11-59-21,18,494 Sec,11-23-2022-11-59-22,FPS: 1.29,
11-23-2022-11-59-22,18,495 Sec,11-23-2022-11-59-22,FPS: 1.29,
11-23-2022-11-59-22,18,496 Sec,11-23-2022-11-59-23,FPS: 1.29,
11-23-2022-11-59-23,18,496 Sec,11-23-2022-11-59-24,FPS: 1.29,
11-23-2022-11-59-24,18,497 Sec,11-23-2022-11-59-24,FPS: 1.29,
11-23-2022-11-59-24,18,498 Sec,11-23-2022-11-59-25,FPS: 1.29,
11-23-2022-11-59-25,18,498 Sec,11-23-2022-11-59-26,FPS: 1.29,
11-23-2022-11-59-26,18,499 Sec,11-23-2022-11-59-26,FPS: 1.29,
11-23-2022-11-59-26,19,0 Sec,11-23-2022-11-59-27,FPS: 1.29,
11-23-2022-11-59-27,19,0 Sec,11-23-2022-11-59-28,FPS: 1.29,
11-23-2022-11-59-28,19,1 Sec,11-23-2022-11-59-28,FPS: 1.29,
11-23-2022-11-59-28,19,2 Sec,11-23-2022-11-59-29,FPS: 1.29,
11-23-2022-11-59-29,19,2 Sec,11-23-2022-11-59-30,FPS: 1.29,
11-23-2022-11-59-30,19,3 Sec,11-23-2022-11-59-31,FPS: 1.29,
11-23-2022-11-59-31,19,4 Sec,11-23-2022-11-59-31,FPS: 1.29,
11-23-2022-11-59-31,19,4 Sec,11-23-2022-11-59-32,FPS: 1.29,
11-23-2022-11-59-32,19,5 Sec,11-23-2022-11-59-33,FPS: 1.29,
11-23-2022-11-59-33,19,6 Sec,11-23-2022-11-59-33,FPS: 1.29,
11-23-2022-11-59-33,19,6 Sec,11-23-2022-11-59-34,FPS: 1.29,
11-23-2022-11-59-34,19,7 Sec,11-23-2022-11-59-35,FPS: 1.29,
11-23-2022-11-59-35,19,8 Sec,11-23-2022-11-59-35,FPS: 1.29,
11-23-2022-11-59-35,19,8 Sec,11-23-2022-11-59-36,FPS: 1.29,
11-23-2022-11-59-36,19,9 Sec,11-23-2022-11-59-37,FPS: 1.29,
11-23-2022-11-59-37,19,10 Sec,11-23-2022-11-59-37,FPS: 1.29,
11-23-2022-11-59-37,19,10 Sec,11-23-2022-11-59-38,FPS: 1.29,
11-23-2022-11-59-38,19,11 Sec,11-23-2022-11-59-39,FPS: 1.29,
11-23-2022-11-59-39,19,12 Sec,11-23-2022-11-59-40,FPS: 1.29,
11-23-2022-11-59-40,19,13 Sec,11-23-2022-11-59-40,FPS: 1.29,
11-23-2022-11-59-40,19,13 Sec,11-23-2022-11-59-41,FPS: 1.29,
11-23-2022-11-59-41,19,14 Sec,11-23-2022-11-59-42,FPS: 1.29,
11-23-2022-11-59-42,19,15 Sec,11-23-2022-11-59-42,FPS: 1.29,
11-23-2022-11-59-42,19,15 Sec,11-23-2022-11-59-43,FPS: 1.29,
11-23-2022-11-59-43,19,16 Sec,11-23-2022-11-59-44,FPS: 1.29,
